GREY37,,ae10e5,93-00700,BE20,,,2020-04-10 00:47:01+00:00,2020-04-10 01:56:44+00:00,2020-04-10 00:00:00+00:00,32.347000122070305,-106.98167724609371,7924.8,34.56578141551907,-111.41613006591801,3710.94
RPA3481,YX3481,a9cd47,N730YX,E75L,KIAD,,2020-04-09 21:18:50+00:00,2020-04-09 22:46:28+00:00,2020-04-09 00:00:00+00:00,38.93408203125,-77.45749432107677,0.0,40.02859497070312,-85.73779296875,3291.84
FRF301,,473232,HA-TAG,SF34,,EPWA,2020-04-24 11:25:01+00:00,2020-04-24 12:22:33+00:00,2020-04-24 00:00:00+00:00,49.690929348185904,24.941488729940875,6705.6,52.15214616161282,20.97902134486607,205.74
KODAK27,,ae4a22,166153,TEX2,KRND,KRND,2020-04-07 19:35:18+00:00,2020-04-07 20:55:45+00:00,2020-04-07 00:00:00+00:00,29.528968940346928,-98.28929227941177,0.0,29.534912109375,-98.29314598670372,236.22
PAT510,,ae0632,84-00179,BE20,KSAF,,2020-04-16 15:09:21+00:00,2020-04-16 15:38:12+00:00,2020-04-16 00:00:00+00:00,35.60623168945312,-106.0976028442383,1828.8,36.396355063228285,-107.7189019385804,4716.780000000002
DAL1733,,ac4cd4,N892AT,B712,KATL,KECP,2020-04-09 15:18:17+00:00,2020-04-09 16:04:28+00:00,2020-04-09 00:00:00+00:00,33.63445734573623,-84.42987442016602,304.8,30.30230712890625,-85.77107149011948,335.28
N273JE,,a2b26e,N273JE,AS50,KSJC,KSJC,2020-04-03 19:16:12+00:00,2020-04-03 20:22:35+00:00,2020-04-03 00:00:00+00:00,37.358776027873404,-121.9298520295516,0.0,37.3502197265625,-121.9225295046542,60.96
CONN901,,acbdca,N92WE,,,,2020-04-14 12:19:35+00:00,2020-04-14 13:19:18+00:00,2020-04-14 00:00:00+00:00,28.691866599907307,-81.38219496783091,2133.6,25.367571297338447,-81.27089590396521,3825.24
LTG6582,,e47f21,PR-ABD,B763,SBGR,,2020-04-29 02:50:32+00:00,2020-04-29 05:09:29+00:00,2020-04-29 00:00:00+00:00,-23.42111206054688,-46.43840997869319,914.4,-9.125930786132812,-56.6083125744836,10972.8
N80781,,aaff68,N80781,,KHBI,KRDU,2020-04-22 13:52:19+00:00,2020-04-22 15:37:23+00:00,2020-04-22 00:00:00+00:00,35.67768859863281,-79.8457145690918,304.8,35.89247364108845,-78.762973217254,213.36
N338AM,,a3b393,N338AM,B407,KROC,K0G7,2020-04-20 05:53:16+00:00,2020-04-20 06:11:42+00:00,2020-04-20 00:00:00+00:00,43.12326049804688,-77.62409298918965,0.0,42.86618507514565,-76.78789411272322,381.0
N833SB,,ab6511,N833SB,,KCNO,KCNO,2020-04-02 17:47:34+00:00,2020-04-02 18:06:05+00:00,2020-04-02 00:00:00+00:00,33.97238004005561,-117.76336669921879,304.8,33.974055920617054,-117.75787353515621,457.2
AAL1185,AA1185,ad4c2a,N956NN,B738,KDFW,KBWI,2020-04-28 19:36:09+00:00,2020-04-28 22:03:54+00:00,2020-04-28 00:00:00+00:00,32.881301879882805,-97.0294921875,304.8,39.14549746755826,-76.64501953125,144.78
SKY773,,8681aa,JA73NC,B738,RJFF,,2020-04-01 05:38:15+00:00,2020-04-01 06:13:27+00:00,2020-04-01 00:00:00+00:00,33.594406127929695,130.4447656748246,0.0,35.83204883640095,134.58824644697478,12496.8
FOIQL,,3a220b,F-OIQL,BE20,,NTAA,2020-04-14 05:54:50+00:00,2020-04-14 06:58:36+00:00,2020-04-14 00:00:00+00:00,-14.66060315148309,-146.2993421052632,7924.8,-17.544374627582098,-149.59376743861608,38.1
SFJ52,,84cefa,,,RJFF,RJTL,2020-04-11 10:01:41+00:00,2020-04-11 11:10:22+00:00,2020-04-11 00:00:00+00:00,33.582551600569374,130.4529762268066,0.0,35.59986877441406,140.1520729064941,1752.6
HKC332,RH332,780a7b,B-LNV,A332,VTBS,VHHH,2020-04-22 03:23:46+00:00,2020-04-22 05:26:27+00:00,2020-04-22 00:00:00+00:00,13.638083247815151,100.7467008891859,304.8,22.28965759277344,113.877685546875,137.16
DKEBE,,3e669e,,,,ESVA,2020-04-30 11:55:01+00:00,2020-04-30 12:22:46+00:00,2020-04-30 00:00:00+00:00,60.66224670410156,15.9344377188847,1219.2,60.307399943723524,16.250544956752233,906.78
AFL1659,SU1659,424296,VP-BJW,A320,,UUEE,2020-04-07 19:57:31+00:00,2020-04-07 20:30:02+00:00,2020-04-07 00:00:00+00:00,53.65333557128906,39.1453857421875,10058.4,55.98257446289062,37.49001242897727,289.56
UPS958,,a10611,N165UP,A306,KSDF,KOAK,2020-04-19 21:42:23+00:00,2020-04-20 02:16:58+00:00,2020-04-20 00:00:00+00:00,38.15440032441737,-85.73802118716031,304.8,37.70388793945312,-122.2178162919714,-38.1
SWA362,,abb205,N8526W,B738,KMDW,KSMF,2020-04-24 13:15:11+00:00,2020-04-24 17:30:54+00:00,2020-04-24 00:00:00+00:00,41.78155284816935,-87.75631394497185,0.0,38.69059753417969,-121.6013369352921,-60.96
N54502,,a6ecf2,N54502,,KSEE,KSEE,2020-04-29 19:01:15+00:00,2020-04-29 20:37:26+00:00,2020-04-29 00:00:00+00:00,32.83914184570312,-116.99571533203128,304.8,32.822891235351555,-116.94385986328122,274.32
N21BS,,a1b753,N21BS,,XS24,K5C1,2020-04-15 19:13:14+00:00,2020-04-15 20:02:59+00:00,2020-04-15 00:00:00+00:00,29.80970764160156,-97.18183664175177,1219.2,29.72250366210938,-98.69451669546272,365.76
N562NA,,a72f85,N562NA,PC12,KVIS,KBUR,2020-04-19 00:10:12+00:00,2020-04-19 00:47:41+00:00,2020-04-19 00:00:00+00:00,36.26971435546875,-119.36187744140621,609.6,34.19796752929688,-118.3737058055644,243.84
SKW5384,,a0f355,N160SY,E75L,KIAH,1WI6,2020-04-19 21:40:16+00:00,2020-04-19 23:48:11+00:00,2020-04-19 00:00:00+00:00,29.959716796875,-95.3433945599724,304.8,42.9085693359375,-88.04302836573403,830.58
N,,300640,I-LMBD,EC45,LIPL,LIME,2020-04-11 16:50:18+00:00,2020-04-11 17:03:18+00:00,2020-04-11 00:00:00+00:00,45.55904582395392,10.23081207275391,0.0,45.695118015095346,9.682525634765623,396.24
N12FG,,a051dd,,,K27A,55GE,2020-04-14 12:18:24+00:00,2020-04-14 13:04:29+00:00,2020-04-14 00:00:00+00:00,34.153976440429695,-82.95580182756697,914.4,35.00994873046875,-84.60745052415496,1897.38
YZU,,7c7d18,,,YBUN,YBUN,2020-04-03 03:38:37+00:00,2020-04-03 04:31:42+00:00,2020-04-03 00:00:00+00:00,-33.355224609375,115.5324462890625,609.6,-33.39759955971931,115.67689856704399,213.36
WJA538,WS538,c06e93,C-GPWS,B736,CYYJ,CYYC,2020-04-22 15:40:42+00:00,2020-04-22 16:38:54+00:00,2020-04-22 00:00:00+00:00,48.645738504700745,-123.4104357267681,304.8,51.14053344726562,-114.0212352855785,1158.24
JAL8951,,86d930,JA831J,B788,,RKSI,2020-04-07 03:47:54+00:00,2020-04-07 05:37:39+00:00,2020-04-07 00:00:00+00:00,35.63182766154661,140.47089921667222,1828.8,37.322558386851156,126.58321878184441,861.0600000000002
SWA4757,,acb2ad,N917WN,B737,KSLC,KLAS,2020-04-26 18:48:00+00:00,2020-04-26 19:45:41+00:00,2020-04-26 00:00:00+00:00,40.81332449185646,-112.14356855912642,3048.0,36.07365495067532,-115.1382965737201,609.6
N3542W,,a3f65c,,,KF46,KFWS,2020-04-21 12:49:18+00:00,2020-04-21 13:14:44+00:00,2020-04-21 00:00:00+00:00,32.927993774414055,-96.43518676757809,0.0,32.60346493478549,-97.29071792291136,525.78
QTR729,QR729,06a120,,,OTHH,KDFW,2020-04-06 04:59:39+00:00,2020-04-06 19:52:22+00:00,2020-04-06 00:00:00+00:00,25.26104736328125,51.62434895833334,-304.8,32.91727356991525,-97.00966971261158,251.46
ASH5828,,ad2833,N947LR,CRJ9,,KDFW,2020-04-11 21:52:15+00:00,2020-04-12 00:08:46+00:00,2020-04-12 00:00:00+00:00,33.8687547586732,-116.34458541870121,2743.2,32.923782348632805,-97.02597656249998,289.56
3618,,a676c4,N5153A,,KPHX,4IL3,2020-04-20 01:58:06+00:00,2020-04-20 04:32:40+00:00,2020-04-20 00:00:00+00:00,33.4310302734375,-112.0049560546875,304.8,42.15779113769531,-89.21460238370031,716.2800000000002
N997SD,,adee38,N997SD,AS50,KL65,KHMT,2020-04-17 23:37:07+00:00,2020-04-17 23:50:28+00:00,2020-04-17 00:00:00+00:00,33.761489868164055,-117.25954639668372,609.6,33.73016874668961,-117.02425003051759,449.58
N50WH,,a63993,N50WH,,MI25,KUGN,2020-04-09 01:22:32+00:00,2020-04-09 01:42:45+00:00,2020-04-09 00:00:00+00:00,41.87800598144531,-86.53662248091263,1219.2,42.43315615896451,-87.84910689952761,342.9
SWA4430,,a62fd1,N498WN,B737,,KPHX,2020-04-18 20:51:13+00:00,2020-04-19 01:39:26+00:00,2020-04-19 00:00:00+00:00,28.333647129899358,-81.42113180721509,2133.6,33.43107061871027,-111.9957499601403,350.52
GAJ884,,ac2e81,N884UP,B350,KABE,KPNE,2020-04-26 14:26:42+00:00,2020-04-26 14:47:28+00:00,2020-04-26 00:00:00+00:00,40.65522766113281,-75.43743896484375,0.0,40.07331848144531,-75.0040283203125,76.2
ROOK42,,ae062c,63-8874,K35R,,KSKA,2020-04-09 20:12:22+00:00,2020-04-09 20:37:49+00:00,2020-04-09 00:00:00+00:00,46.07707214355469,-115.4951142101753,10058.4,47.61963407872086,-117.63920710637021,1493.52
SWA1386,WN1386,abd932,N8624J,B738,KBWI,,2020-04-24 01:01:05+00:00,2020-04-24 02:31:23+00:00,2020-04-24 00:00:00+00:00,39.162721795550844,-76.66143798828125,304.8,36.36558403403072,-87.4746639170545,6705.6
SWA1357,,ad50a9,N957WN,B737,KOMA,KSTL,2020-04-21 11:18:48+00:00,2020-04-21 12:11:56+00:00,2020-04-21 00:00:00+00:00,41.3096923828125,-95.90185546875,304.8,38.736349849377646,-90.33502197265624,190.5
CSZ9450,,780b8d,B-9980,A320,,,2020-04-02 14:23:40+00:00,2020-04-02 15:32:37+00:00,2020-04-02 00:00:00+00:00,28.362928487486762,105.1795510684743,7315.200000000002,23.07028198242188,112.5916859019886,3383.28
N735JF,,a9de6c,N735JF,,K88R,KMKO,2020-04-24 14:47:10+00:00,2020-04-24 16:58:28+00:00,2020-04-24 00:00:00+00:00,30.51122115830243,-98.07967529296872,609.6,35.647655422404654,-95.36138656291551,617.22
N108ND,,a0239c,N108ND,,KFFZ,KRYN,2020-04-28 22:45:16+00:00,2020-04-28 23:46:22+00:00,2020-04-28 00:00:00+00:00,33.461105346679695,-111.7263427734375,304.8,32.12067167637711,-111.2458770129145,1127.76
JAL280,,85120e,JA318J,B738,,RJTT,2020-04-17 03:31:16+00:00,2020-04-17 04:20:10+00:00,2020-04-17 00:00:00+00:00,35.45956420898438,133.5449409484863,6400.8,35.4811380677304,139.8250433739196,297.18
BMJ51,CH51,a9536f,N70NP,BE99,,KMSP,2020-04-01 00:40:50+00:00,2020-04-01 01:04:39+00:00,2020-04-01 00:00:00+00:00,46.14802551269531,-93.96613144293065,2438.4,44.899726479740465,-93.2614656774009,381.0
N15246,,a0d4a0,N15246,,KRDU,K43A,2020-04-19 14:34:08+00:00,2020-04-19 15:14:57+00:00,2020-04-19 00:00:00+00:00,35.8763665668035,-78.77863457862368,0.0,35.36993408203125,-79.74512100219727,609.6
TG11,,acd109,N925DA,,KPUB,KPUB,2020-04-07 19:28:42+00:00,2020-04-07 20:21:22+00:00,2020-04-07 00:00:00+00:00,38.28991388870498,-104.5148501188859,1219.2,38.2936380677304,-104.48266734247619,1615.44
CFPXL,,c029fe,C-FPXL,,K76G,CYPT,2020-04-02 16:41:02+00:00,2020-04-02 17:59:17+00:00,2020-04-02 00:00:00+00:00,42.62704467773438,-82.557636607777,1524.0,41.85483770855402,-82.535364905069,1737.36
SWA1808,,ac789b,N902WN,B737,KSMF,KLAX,2020-04-01 04:00:20+00:00,2020-04-01 05:01:24+00:00,2020-04-01 00:00:00+00:00,38.68882001456568,-121.60107421875,0.0,33.9532470703125,-118.3910260881696,106.68
AWI3857,ZW3857,a51d23,N429AW,CRJ2,KIAD,,2020-04-19 21:47:06+00:00,2020-04-19 22:31:44+00:00,2020-04-19 00:00:00+00:00,38.93746948242188,-77.46907773225206,0.0,34.6900634765625,-78.23414705237566,2842.26
THY6358,,4ba9f9,TC-JOY,A332,LTBA,VABB,2020-04-01 18:20:41+00:00,2020-04-01 23:53:59+00:00,2020-04-01 00:00:00+00:00,40.97021484375,28.81982421875,0.0,19.08856201171875,72.85740443638393,
N73040,,a9ce08,N73040,,KGVL,K4A4,2020-04-28 17:16:02+00:00,2020-04-28 17:46:48+00:00,2020-04-28 00:00:00+00:00,34.25289916992188,-83.92747528698982,914.4,34.04067993164062,-85.01433703364158,998.22
JH0001,,acefc7,N9322T,,,KJFX,2020-04-24 20:05:02+00:00,2020-04-24 20:50:05+00:00,2020-04-24 00:00:00+00:00,36.014580160884535,-86.99290174119017,2438.4,33.83010864257812,-87.35442492426658,2461.26
N877CR,,ac1099,,,,WI78,2020-04-12 00:40:57+00:00,2020-04-12 02:50:48+00:00,2020-04-12 00:00:00+00:00,44.651882365598524,-88.10961467463797,609.6,44.449892205707094,-88.03157155106703,571.5
FDX830,FX830,a1139f,N169FE,,,,2020-04-17 12:19:05+00:00,2020-04-17 13:42:57+00:00,2020-04-17 00:00:00+00:00,28.56459045410156,-81.37620779184195,1828.8,34.622085571289055,-88.96083909638071,6774.18
N318J,,a36551,N318J,,72TS,K2R9,2020-04-16 17:52:01+00:00,2020-04-16 18:13:56+00:00,2020-04-16 00:00:00+00:00,29.389265674655718,-96.70548382927387,1828.8,28.9223001771054,-97.77358111213236,739.14
N6050L,,a7dc35,N6050L,,KRNT,KBVS,2020-04-09 21:35:47+00:00,2020-04-09 22:20:29+00:00,2020-04-09 00:00:00+00:00,47.489799887447035,-122.21529447115391,-304.8,48.45703125,-122.4474862905649,274.32
CES5379,,78122b,,,,,2020-04-06 03:20:45+00:00,2020-04-06 04:41:27+00:00,2020-04-06 00:00:00+00:00,27.637411861096396,120.5499150202825,5181.6,24.28573608398438,113.45021565755209,10401.3
PLM931,,3440ce,EC-LNH,A332,LEMD,KIAD,2020-04-09 23:02:45+00:00,2020-04-10 07:12:40+00:00,2020-04-10 00:00:00+00:00,40.540283203125,-3.57525634765625,609.6,38.94021373684122,-77.43621826171875,190.5
N447RC,,a56618,N447RC,R44,KBFI,4WA9,2020-04-24 18:33:37+00:00,2020-04-24 18:44:58+00:00,2020-04-24 00:00:00+00:00,47.5292296328787,-122.30325552133421,-304.8,47.448135634600106,-122.64559232271641,518.1600000000002
JAL6,JL6,868034,JA737J,B77W,,KJFK,2020-04-01 02:30:09+00:00,2020-04-01 14:47:10+00:00,2020-04-01 00:00:00+00:00,35.75312805175781,139.8223686218262,2133.6,40.60300148139565,-73.78786260431463,205.74
FIN9TA,AY1436,461e1f,OH-LKP,E190,EDDT,EFHK,2020-04-17 17:11:37+00:00,2020-04-17 18:46:02+00:00,2020-04-17 00:00:00+00:00,52.55910582461599,13.299734933035722,0.0,60.32062077926377,24.956915719168528,99.06
PUTRA10,,7500c5,M48-02,GLEX,WMSA,,2020-04-10 01:35:06+00:00,2020-04-10 01:53:52+00:00,2020-04-10 00:00:00+00:00,3.164932250976562,101.52987205376058,304.8,4.790271823689089,102.08368235620961,6614.160000000002
UAE9714,,8963a3,A6-EFS,B77L,OMDB,OETH,2020-04-21 14:26:31+00:00,2020-04-21 15:52:49+00:00,2020-04-21 00:00:00+00:00,25.261816251075874,55.343304040297035,0.0,25.21975708007812,46.66717529296875,2308.86
UAL1975,UA1975,aa7e7b,N77537,B738,KDEN,KIAH,2020-04-07 01:47:12+00:00,2020-04-07 03:36:07+00:00,2020-04-07 00:00:00+00:00,39.83990478515625,-104.741443136464,1828.8,29.99337406481727,-95.40889892578122,289.56
KIS7081,,73306f,EP-LCO,MD83,,,2020-04-23 14:02:03+00:00,2020-04-23 14:23:57+00:00,2020-04-23 00:00:00+00:00,29.23387430481991,52.67631979549632,10668.0,26.68904113769531,53.62152099609375,3474.72
AAL1828,AA1828,aa88d2,N778XF,,KSTL,KPHL,2020-04-30 13:47:42+00:00,2020-04-30 15:30:29+00:00,2020-04-30 00:00:00+00:00,38.74780169988082,-90.3668212890625,304.8,39.895407466565146,-75.239990234375,68.58
CCA4229,CA4229,781247,,,,,2020-04-09 09:40:00+00:00,2020-04-09 09:55:28+00:00,2020-04-09 00:00:00+00:00,30.9576571189751,105.95923461914059,7315.200000000002,29.71614074707031,107.63759906475359,7498.08
XOJ541,,a6ddb9,N541XJ,CL30,,KSBA,2020-04-18 13:11:40+00:00,2020-04-18 17:24:48+00:00,2020-04-18 00:00:00+00:00,39.304985434322035,-86.11767578125,3657.6,34.41239179190943,-119.79246139526371,175.26
SKW4451,OO4451,a27a94,N259SY,E75L,KSLC,KFAT,2020-04-19 17:25:48+00:00,2020-04-19 18:45:29+00:00,2020-04-19 00:00:00+00:00,40.80294799804688,-112.12506103515621,3048.0,36.76268005371094,-119.69284057617192,144.78
N81007,,ab0bd4,N81007,,KIWS,KSAT,2020-04-14 23:54:57+00:00,2020-04-15 00:48:23+00:00,2020-04-15 00:00:00+00:00,29.72053527832031,-95.72403540978064,609.6,29.47174072265625,-98.43813382662256,944.88
SWA149,,abbd8d,N8559Q,,,KLAS,2020-04-08 17:55:04+00:00,2020-04-08 21:45:27+00:00,2020-04-08 00:00:00+00:00,33.51278686523438,-86.97403564453123,2743.2,36.1036376953125,-115.1506233215332,693.4200000000002
GTI3709,,a11cc1,N1709A,B763,KIAH,OA12,2020-04-08 20:37:34+00:00,2020-04-08 22:10:57+00:00,2020-04-08 00:00:00+00:00,29.99473571777344,-95.36014332490812,304.8,39.32908630371094,-84.06941289487094,1516.38
ASH6060,YV6060,a64631,N503MJ,CRJ7,KIAD,KSYR,2020-04-22 21:18:50+00:00,2020-04-22 22:07:15+00:00,2020-04-22 00:00:00+00:00,38.9358261884269,-77.46356201171875,0.0,43.110584323689096,-76.05534144810268,312.42
SWA4913,,a737c7,N564WN,B737,KDEN,07KY,2020-04-04 02:16:09+00:00,2020-04-04 04:21:58+00:00,2020-04-04 00:00:00+00:00,39.834228515625,-104.64226764181379,1828.8,38.1055670269465,-85.72207906971806,464.82000000000016
QTR8292,,06a1a4,A7-AFI,A332,EGLL,OTHH,2020-04-27 16:43:06+00:00,2020-04-27 22:52:29+00:00,2020-04-27 00:00:00+00:00,51.46489547470868,-0.457611083984375,0.0,25.27244567871094,51.61726633707683,
QLK508D,,7c530d,VH-QOV,DH8D,,YBBN,2020-04-01 22:53:30+00:00,2020-04-01 23:38:39+00:00,2020-04-01 00:00:00+00:00,-24.267402260990483,150.7139213130159,7620.0,-27.37742614746094,153.1327272811026,-22.86
DAL704,DL704,ade548,N995AT,B712,,KATL,2020-04-24 16:44:48+00:00,2020-04-24 17:19:21+00:00,2020-04-24 00:00:00+00:00,32.461946131819374,-88.3004262496014,9448.8,33.63180386818061,-84.4097900390625,373.38
SWA1802,,acb2ad,N917WN,B737,KBWI,KDAL,2020-04-29 22:28:27+00:00,2020-04-30 01:15:28+00:00,2020-04-30 00:00:00+00:00,39.16113901946504,-76.66107177734375,304.8,32.824172973632805,-96.83201293945315,205.74
N101G,,a00901,N101G,,KSEE,KNUC,2020-04-06 23:26:42+00:00,2020-04-06 23:57:41+00:00,2020-04-06 00:00:00+00:00,32.80457060215836,-116.97289291693241,0.0,33.028884887695305,-118.54231567382809,182.88
NKS707,,a6a06e,N526NK,A319,,KCLE,2020-04-01 01:14:37+00:00,2020-04-01 03:10:58+00:00,2020-04-01 00:00:00+00:00,28.38387699450477,-81.41079173368564,2743.2,41.38330078125,-81.8995361328125,411.48
N459SP,,a59529,N459SP,,KADS,KGLE,2020-04-28 23:10:43+00:00,2020-04-28 23:40:04+00:00,2020-04-28 00:00:00+00:00,32.96804809570312,-96.83607788085935,304.8,33.675521850585945,-97.19851124043369,457.2
SWA2837,,a2bec7,N276WN,B737,KATL,KMDW,2020-04-15 23:38:35+00:00,2020-04-16 01:04:27+00:00,2020-04-16 00:00:00+00:00,33.64656092756886,-84.43416595458984,304.8,41.76008605957031,-87.71684126420456,327.66
UPS9825,,a4fd6f,N420UP,B752,,KTYS,2020-04-17 10:15:18+00:00,2020-04-17 11:52:24+00:00,2020-04-17 00:00:00+00:00,26.8411823854608,-80.19338167630706,3962.4,35.82357632911811,-83.975518409242,281.94
ABW334,RU334,4240b6,VP-BIG,B744,UWKD,EHAM,2020-04-15 13:01:34+00:00,2020-04-15 16:57:25+00:00,2020-04-15 00:00:00+00:00,55.54426807468221,49.17360305786133,1524.0,52.30331039428711,4.774856567382812,
N989DE,,adcce3,N989DE,C206,,,2020-04-17 18:14:55+00:00,2020-04-17 19:11:52+00:00,2020-04-17 00:00:00+00:00,35.432909949351156,-96.13007890417221,3048.0,35.43182373046875,-92.70589828491212,3108.96
N8521V,,abb155,N8521V,,CA16,38CL,2020-04-25 19:37:47+00:00,2020-04-25 20:51:25+00:00,2020-04-25 00:00:00+00:00,38.78187561035156,-121.4158829398777,0.0,38.75967407226562,-121.5431810461957,0.0
N8237B,,ab3f4f,N8237B,,CT51,K44N,2020-04-28 16:37:28+00:00,2020-04-28 17:41:33+00:00,2020-04-28 00:00:00+00:00,41.479248046875,-73.48024541681463,1219.2,41.7769775390625,-73.91145879572088,1645.92
DOC81,,47a210,,,EKRS,EKRK,2020-04-25 07:09:09+00:00,2020-04-25 07:53:36+00:00,2020-04-25 00:00:00+00:00,55.42762756347656,11.8073138068704,0.0,55.63430786132812,12.08987149325284,106.68
N80781,,aaff68,N80781,,KRSW,4FL8,2020-04-09 18:41:36+00:00,2020-04-09 19:58:33+00:00,2020-04-09 00:00:00+00:00,26.56377760030455,-81.78687462439905,304.8,27.39674377441406,-82.37818304097874,304.8
N313AA,,a351f7,N313AA,,KGPM,KGPM,2020-04-28 17:26:43+00:00,2020-04-28 18:09:44+00:00,2020-04-28 00:00:00+00:00,32.69014520160222,-97.04688870176977,304.8,32.71353149414062,-97.04025878906248,327.66
JJA144,,71c336,,,,RKSS,2020-04-26 06:45:40+00:00,2020-04-26 06:58:13+00:00,2020-04-26 00:00:00+00:00,36.97732543945312,127.07383176113701,3352.8,37.53451538085938,126.8237759204621,91.44
AAL2301,AA2301,ab1496,N813AW,A319,,KDFW,2020-04-22 15:57:03+00:00,2020-04-22 16:25:27+00:00,2020-04-22 00:00:00+00:00,34.94082641601562,-97.54715900031887,5791.2,32.923977092161024,-97.02598104671557,297.18
SVR521,U6521,43be95,,,UUDD,,2020-04-28 08:30:34+00:00,2020-04-28 08:52:26+00:00,2020-04-28 00:00:00+00:00,55.41426086425781,37.88037468405331,304.8,53.181323035288656,38.679953182444855,11879.58
CDG4724,SC4724,780576,B-5451,B738,,ZUCK,2020-04-08 12:30:15+00:00,2020-04-08 14:39:10+00:00,2020-04-08 00:00:00+00:00,24.259721141750532,116.0494649635171,9144.0,29.867683022709215,106.6970645680147,1173.48
N715DL,,a98ef6,N715DL,C25A,,KMKC,2020-04-02 14:19:41+00:00,2020-04-02 14:43:04+00:00,2020-04-02 00:00:00+00:00,37.8758782855535,-96.85540904169494,8229.6,39.15170288085938,-94.5846424932065,464.82000000000016
FDX1251,FX1251,aa1e41,N751FD,A306,KOMA,,2020-04-21 03:05:24+00:00,2020-04-21 04:02:33+00:00,2020-04-21 00:00:00+00:00,41.31367492675781,-95.9052734375,304.8,35.31797247417902,-90.43536247091087,3642.36
N306LG,,a3369d,N306LG,A119,,KAEG,2020-04-26 04:03:46+00:00,2020-04-26 04:18:57+00:00,2020-04-26 00:00:00+00:00,35.53752136230469,-107.2928237915039,2438.4,35.21896362304688,-106.6947905871333,1524.0
SKW3333,,a149c1,N182SY,E75L,KBOI,KLAX,2020-04-04 15:25:25+00:00,2020-04-04 17:20:15+00:00,2020-04-04 00:00:00+00:00,43.56449890136719,-116.2202134243277,914.4,33.93869018554688,-118.3700063277264,99.06
SKW3917,,acbea2,N920EV,CRJ2,3IN7,KATL,2020-04-02 21:05:53+00:00,2020-04-02 22:26:34+00:00,2020-04-02 00:00:00+00:00,41.68052673339844,-86.36689619584519,609.6,33.649540270789196,-84.4035530090332,335.28
CGLLS,,c062e5,C-GLLS,BE20,,CYXE,2020-04-08 00:03:45+00:00,2020-04-08 00:25:59+00:00,2020-04-08 00:00:00+00:00,52.61724956965042,-107.85772705078129,1524.0,52.131756281448624,-106.6424822126116,594.36
KJM,,7c33f0,,,YMUL,YRTI,2020-04-07 00:36:18+00:00,2020-04-07 01:20:11+00:00,2020-04-07 00:00:00+00:00,-32.466787564552476,115.79085369499359,1524.0,-31.99571228027344,115.37572631835941,914.4
SWA1615,WN1615,abd5e0,N8617E,B738,KORL,1WI6,2020-04-23 01:02:48+00:00,2020-04-23 03:32:49+00:00,2020-04-23 00:00:00+00:00,28.49871826171875,-81.3126666729267,1219.2,42.910083835407846,-88.0369131905692,792.48
VDA3116,,15407e,RA-82046,A124,,LIPE,2020-04-02 04:27:21+00:00,2020-04-02 11:54:47+00:00,2020-04-02 00:00:00+00:00,56.38526916503906,88.62937233664772,8229.6,44.57027629270392,11.19272371617759,419.1
A6AWT,,896505,,,,,2020-04-10 05:09:38+00:00,2020-04-10 06:01:25+00:00,2020-04-10 00:00:00+00:00,24.59252308990996,53.312867362544225,0.0,24.44546457064354,53.82507900022111,320.04
BHLSAR2,,478087,LN-ONH,S92,ENZV,ENZV,2020-04-16 13:28:14+00:00,2020-04-16 15:06:50+00:00,2020-04-16 00:00:00+00:00,58.87882814568988,5.624431741648707,-304.8,58.87971496582031,5.617767333984375,-30.48
AAL1737,AA1737,a9d44c,N732US,A319,KPHL,KBNA,2020-04-15 12:10:18+00:00,2020-04-15 14:14:25+00:00,2020-04-15 00:00:00+00:00,39.86421746722722,-75.25872802734375,0.0,36.07118768207097,-86.70082903922872,327.66
TG25,,ad0d74,N940DA,,CO80,KPUB,2020-04-14 16:01:47+00:00,2020-04-14 16:51:52+00:00,2020-04-14 00:00:00+00:00,38.037647311970346,-104.0510360054348,1524.0,38.28662109375,-104.5186079309342,1402.08
N14LA,,a0a152,N14LA,B412,KLGB,KPOC,2020-04-16 02:27:40+00:00,2020-04-16 02:39:39+00:00,2020-04-16 00:00:00+00:00,33.78057861328125,-118.1860413843272,0.0,34.007014904992054,-117.8740882873535,487.68
N2122M,,a1c39a,N2122M,,KSFY,KDPA,2020-04-27 01:55:50+00:00,2020-04-27 03:46:55+00:00,2020-04-27 00:00:00+00:00,41.97680457163665,-90.06438499273256,914.4,41.89970397949219,-88.25198780406606,426.72
MDA394,,89914b,,,,RCSS,2020-04-07 08:12:32+00:00,2020-04-07 08:52:27+00:00,2020-04-07 00:00:00+00:00,22.931678901284428,121.2626139322917,2743.2,25.07025146484375,121.53310139973959,30.48
GFD40,,3cd05e,D-CGFE,LJ35,ETNH,ETNH,2020-04-14 07:45:09+00:00,2020-04-14 10:55:41+00:00,2020-04-14 00:00:00+00:00,54.30807339943061,9.502507990056818,304.8,54.31635969776218,9.57733154296875,7.62
N122WR,,a05d24,N122WR,,9MN1,KFCM,2020-04-21 19:47:32+00:00,2020-04-21 20:13:48+00:00,2020-04-21 00:00:00+00:00,45.65466412043167,-93.082763671875,609.6,44.8420017048464,-93.46009045112423,510.54
